timestamps,TP9,AF7,AF8,TP10,Right AUX
1691171915.229,-5.371,937.012,-54.688,-39.062,0.000
1691171915.233,-13.672,968.262,-54.688,-23.438,0.000
1691171915.237,-37.109,976.562,-53.223,-26.367,0.000
1691171915.240,-15.625,653.320,-47.363,-21.973,0.000
1691171915.244,33.203,579.102,-45.410,0.977,0.000
1691171915.248,-5.859,954.102,-39.062,-0.488,0.000
1691171915.252,-35.645,-990.234,-37.109,-21.973,0.000
1691171915.256,-23.438,795.410,-43.457,-22.949,0.000
1691171915.260,-11.719,758.789,-43.945,-21.973,0.000
1691171915.264,-10.742,974.609,-39.062,-3.418,0.000
1691171915.268,-39.062,-989.746,-42.969,6.836,0.000
1691171915.272,-43.945,680.664,-43.945,-23.926,0.000
1691171915.276,-39.551,654.297,-42.969,-36.621,0.000
1691171915.280,-12.207,978.027,-42.480,-18.066,0.000
1691171915.283,1.953,-960.449,-43.457,-25.391,0.000
1691171915.287,-22.949,577.637,-48.828,-45.898,0.000
1691171915.291,-43.945,440.918,-44.922,-42.969,0.000
1691171915.295,-16.113,978.027,-36.133,-19.043,0.000
1691171915.299,-4.395,-987.793,-39.062,-14.648,0.000
1691171915.303,-28.809,719.238,-45.898,-32.227,0.000
1691171915.307,-32.715,729.004,-44.922,-35.156,0.000
1691171915.311,-50.293,997.559,-39.551,-10.254,0.000
1691171915.315,-23.926,961.914,-38.574,5.371,0.000
1691171915.319,-12.695,936.523,-44.434,-36.133,0.000
1691171915.323,-41.992,927.734,-46.387,-52.246,0.000
1691171915.326,-28.320,949.219,-41.016,-20.508,0.000
1691171915.330,-9.766,971.680,-39.551,9.766,0.000
1691171915.334,-23.926,919.434,-45.898,-1.953,0.000
1691171915.338,-47.363,709.961,-47.852,-40.039,0.000
1691171915.342,-29.785,758.789,-44.434,-38.086,0.000
1691171915.346,6.836,978.027,-45.898,0.000,0.000
1691171915.350,-20.020,952.148,-45.898,-1.953,0.000
1691171915.354,-25.879,953.613,-48.340,-30.762,0.000
1691171915.358,-30.273,962.891,-48.828,-32.227,0.000
1691171915.362,-36.133,965.332,-47.852,-12.207,0.000
1691171915.365,-18.555,967.773,-49.316,-5.859,0.000
1691171915.369,-11.230,955.566,-53.223,-38.086,0.000
1691171915.373,-5.371,944.824,-56.641,-50.781,0.000
1691171915.377,-16.113,954.102,-51.758,-30.273,0.000
1691171915.381,-28.809,959.473,-48.828,-17.578,0.000
1691171915.385,-26.367,968.750,-50.781,-34.180,0.000
1691171915.389,-38.574,965.332,-45.898,-52.246,0.000
1691171915.393,-52.734,643.066,-41.992,-23.438,0.000
1691171915.397,-4.883,724.121,-37.598,10.254,0.000
1691171915.401,-0.977,-966.797,-38.574,-12.695,0.000
1691171915.405,-28.320,898.926,-49.805,-42.969,0.000
1691171915.408,0.000,803.223,-51.270,-55.176,0.000
1691171915.412,0.000,929.688,-42.480,-23.438,0.000
1691171915.416,0.000,-995.605,-41.992,-2.441,0.000
1691171915.420,0.000,891.602,-45.410,-64.453,0.000
1691171915.424,0.000,692.383,-37.109,-104.492,0.000
1691171915.428,0.000,821.289,-29.785,-54.688,0.000
1691171915.432,0.000,-971.680,-22.949,-24.414,0.000
1691171915.436,0.000,858.398,-20.020,-75.684,0.000
1691171915.440,0.000,375.000,-17.090,-128.906,0.000
1691171915.444,0.000,688.477,0.000,-102.051,0.000
1691171915.448,0.000,-953.613,11.719,-75.684,0.000
1691171915.451,0.000,861.816,15.137,-145.508,0.000
1691171915.455,-190.918,775.391,24.902,-198.242,0.000
1691171915.459,-182.617,850.098,36.621,-211.914,0.000
1691171915.463,-195.801,952.637,48.828,-213.379,0.000
1691171915.467,-243.164,956.055,54.688,-215.820,0.000
1691171915.471,-288.574,939.453,50.781,-256.348,0.000
1691171915.475,-289.062,829.102,54.199,-288.574,0.000
1691171915.479,-267.090,962.402,45.898,-293.945,0.000
1691171915.483,-281.250,810.547,40.527,-289.062,0.000
1691171915.487,-300.293,614.258,47.852,-293.945,0.000
1691171915.490,-293.945,942.383,40.039,-312.500,0.000
1691171915.494,-231.934,972.656,35.645,-259.277,0.000
1691171915.498,-192.871,964.355,31.250,-224.121,0.000
1691171915.502,-254.883,958.496,26.367,-263.672,0.000
1691171915.506,-252.930,743.652,24.902,-264.160,0.000
1691171915.510,-179.688,816.895,15.137,-206.055,0.000
1691171915.514,-150.879,995.605,12.695,-182.129,0.000
1691171915.518,-162.598,958.008,5.859,-179.688,0.000
1691171915.522,-168.945,696.289,-4.883,-173.828,0.000
1691171915.526,-136.230,651.367,-10.742,-130.859,0.000
1691171915.530,-92.285,908.691,-12.695,-84.961,0.000
1691171915.533,-86.914,975.098,-17.578,-92.773,0.000
1691171915.537,-85.449,948.242,-22.461,-103.516,0.000
1691171915.541,-76.172,731.445,-21.973,-102.051,0.000
1691171915.545,-37.109,800.293,-21.973,-62.988,0.000
1691171915.549,4.395,-978.027,-24.902,-32.715,0.000
1691171915.553,-31.250,848.145,-33.691,-40.039,0.000
1691171915.557,-39.062,476.562,-35.645,-38.574,0.000
1691171915.561,-6.836,656.738,-26.367,-1.953,0.000
1691171915.565,14.160,994.629,-34.668,20.020,0.000
1691171915.569,36.133,971.191,-41.992,32.715,0.000
1691171915.572,31.250,301.758,-38.086,53.711,0.000
1691171915.576,47.363,249.023,-34.668,56.152,0.000
1691171915.580,84.473,-985.840,-32.227,56.641,0.000
1691171915.584,39.062,968.262,-38.574,40.039,0.000
1691171915.588,15.137,780.762,-55.176,36.621,0.000
1691171915.592,38.574,857.910,-68.359,42.480,0.000
1691171915.596,64.453,986.816,-65.430,59.082,0.000
1691171915.600,70.312,967.773,-59.570,75.195,0.000
1691171915.604,45.898,869.629,-54.688,58.105,0.000
1691171915.608,39.062,856.934,-55.664,59.570,0.000
1691171915.612,57.617,956.543,-58.105,74.707,0.000
1691171915.615,65.918,-970.703,-55.176,81.543,0.000
1691171915.619,41.504,456.543,-56.641,83.496,0.000
1691171915.623,36.621,381.836,-58.105,64.941,0.000
1691171915.627,52.246,962.402,-55.176,69.824,0.000
1691171915.631,62.988,983.398,-57.617,76.660,0.000
1691171915.635,55.664,919.922,-59.082,62.500,0.000
1691171915.639,38.574,813.965,-57.617,56.152,0.000
1691171915.643,53.711,898.438,-54.199,66.895,0.000
1691171915.647,88.867,977.539,-51.270,83.496,0.000
1691171915.651,61.035,962.891,-53.711,65.430,0.000
1691171915.655,20.020,957.520,-49.805,41.504,0.000
1691171915.658,34.668,954.102,-41.504,39.551,0.000
1691171915.662,54.688,961.914,-42.480,73.242,0.000
1691171915.666,44.922,972.168,-49.316,67.383,0.000
1691171915.670,53.223,885.254,-52.734,47.363,0.000
1691171915.674,55.664,717.285,-50.781,58.105,0.000
1691171915.678,34.668,817.383,-47.363,54.199,0.000
1691171915.682,31.738,963.867,-43.457,52.246,0.000
1691171915.686,12.695,977.051,-45.410,25.879,0.000
1691171915.690,13.184,869.629,-45.410,14.160,0.000
1691171915.694,22.949,824.707,-41.016,29.785,0.000
1691171915.697,20.996,945.801,-33.691,60.547,0.000
1691171915.701,23.926,-978.516,-26.367,36.133,0.000
1691171915.705,12.207,791.992,-27.832,3.906,0.000
1691171915.709,16.113,568.848,-27.832,30.762,0.000
1691171915.713,53.223,891.113,-26.367,43.945,0.000
1691171915.717,50.781,-947.754,-30.273,27.832,0.000
1691171915.721,7.812,780.273,-28.809,16.602,0.000
1691171915.725,3.418,438.965,-25.391,16.602,0.000
1691171915.729,16.602,835.449,-26.855,29.785,0.000
1691171915.733,24.414,-952.148,-35.156,11.230,0.000
1691171915.737,0.977,781.738,-44.434,-14.648,0.000
1691171915.740,-20.020,563.477,-38.086,0.488,0.000
1691171915.744,-6.836,794.922,-22.949,27.344,0.000
1691171915.748,17.090,-988.281,-23.438,16.113,0.000
1691171915.752,-7.324,846.191,-32.227,-3.418,0.000
1691171915.756,-13.672,565.430,-25.879,6.348,0.000
1691171915.760,-10.254,708.008,-25.879,-1.953,0.000
1691171915.764,-3.906,-934.082,-33.691,5.371,0.000
1691171915.768,-6.348,666.504,-40.039,-5.859,0.000
1691171915.772,-18.066,429.199,-37.598,-14.648,0.000
1691171915.776,-15.625,936.035,-28.809,-14.648,0.000
1691171915.780,-26.855,985.352,-22.949,2.441,0.000
1691171915.783,-20.508,942.383,-19.531,-1.465,0.000
1691171915.787,-12.207,965.820,-25.879,-30.762,0.000
1691171915.791,-22.949,962.402,-27.832,-10.742,0.000
1691171915.795,14.648,962.891,-25.879,13.672,0.000
1691171915.799,34.180,975.098,-26.855,-5.371,0.000
1691171915.803,-11.230,826.172,-32.227,-36.133,0.000
1691171915.807,-18.066,737.793,-35.156,-24.902,0.000
1691171915.811,20.020,928.223,-31.250,7.324,0.000
1691171915.815,14.160,979.492,-28.320,25.879,0.000
1691171915.819,-20.996,957.520,-30.273,3.418,0.000
1691171915.822,-30.762,958.984,-37.598,-22.461,0.000
1691171915.826,-39.551,945.312,-31.250,-1.953,0.000
1691171915.830,-20.996,958.008,-17.578,21.484,0.000
1691171915.834,-12.695,985.352,-21.973,-8.301,0.000
1691171915.838,-20.996,754.395,-28.809,-23.438,0.000
1691171915.842,-14.648,612.793,-31.250,-3.418,0.000
1691171915.846,28.809,902.832,-30.762,10.742,0.000
1691171915.850,5.859,997.559,-31.738,-2.930,0.000
1691171915.854,-64.453,867.188,-32.715,-10.254,0.000
1691171915.858,-61.523,344.727,-32.227,-12.695,0.000
1691171915.862,-14.160,459.473,-31.250,0.000,0.000
1691171915.865,9.277,-972.168,-28.320,1.465,0.000
1691171915.869,-37.109,943.848,-37.109,-41.016,0.000
1691171915.873,-36.133,730.469,-33.691,-38.086,0.000
1691171915.877,0.000,817.871,-28.809,-8.301,0.000
1691171915.881,0.000,-987.793,-32.715,30.273,0.000
1691171915.885,0.000,909.180,-34.180,0.488,0.000
1691171915.889,0.000,734.863,-30.762,-51.758,0.000
1691171915.893,0.000,847.656,-29.297,-37.109,0.000
1691171915.897,0.000,-995.117,-30.273,-14.160,0.000
1691171915.901,0.000,943.359,-33.203,-13.672,0.000
1691171915.905,0.000,390.625,-33.203,-18.066,0.000
1691171915.908,0.000,576.660,-34.668,-35.156,0.000
1691171915.912,0.000,-961.914,-35.156,-25.879,0.000
1691171915.916,0.000,923.828,-29.785,-22.461,0.000
1691171915.920,0.000,937.988,-35.156,-37.598,0.000
1691171915.924,-12.695,970.703,-39.062,-32.715,0.000
1691171915.928,-18.555,966.309,-28.320,-8.789,0.000
1691171915.932,-13.184,956.543,-24.902,0.488,0.000
1691171915.936,-14.160,979.980,-32.227,-24.902,0.000
1691171915.940,-26.855,902.832,-31.250,-41.504,0.000
1691171915.944,-30.273,872.070,-34.668,-20.508,0.000
1691171915.947,-17.090,927.734,-37.598,15.625,0.000
1691171915.951,-22.949,838.867,-32.715,1.465,0.000
1691171915.955,-15.137,916.992,-32.227,-43.945,0.000
1691171915.959,-19.531,973.633,-32.715,-42.969,0.000
1691171915.963,-36.133,962.891,-33.203,-11.230,0.000
1691171915.967,-19.531,967.285,-37.109,-12.695,0.000
1691171915.971,-34.180,967.773,-42.969,-42.969,0.000
1691171915.975,-32.715,939.941,-41.504,-40.527,0.000
1691171915.979,-8.301,933.105,-32.227,-10.742,0.000
1691171915.983,-29.297,970.215,-37.109,-8.301,0.000
1691171915.987,-36.621,955.566,-42.969,-44.922,0.000
1691171915.990,-31.250,597.168,-36.133,-67.383,0.000
1691171915.994,-27.832,519.531,-31.738,-47.852,0.000
1691171915.998,-19.043,930.176,-24.902,-20.020,0.000
1691171916.002,-19.043,-969.727,-22.949,10.742,0.000
1691171916.006,-27.832,759.766,-26.855,-15.625,0.000
1691171916.010,-36.621,687.500,-36.133,-57.129,0.000
1691171916.014,-23.926,969.727,-36.621,-16.113,0.000
1691171916.018,-15.625,-974.121,-27.832,-5.371,0.000
1691171916.022,-10.254,632.812,-30.762,-34.668,0.000
1691171916.026,-17.090,576.660,-32.227,-29.297,0.000
1691171916.029,-23.438,979.492,-36.133,-3.906,0.000
1691171916.033,-7.324,-978.516,-36.621,-21.484,0.000
1691171916.037,-20.508,683.594,-37.109,-39.062,0.000
1691171916.041,-60.059,488.281,-35.645,-40.527,0.000
1691171916.045,-17.090,888.672,-36.621,-31.738,0.000
1691171916.049,13.672,-937.500,-45.898,-24.902,0.000
1691171916.053,-20.508,588.379,-47.363,-39.551,0.000
1691171916.057,-31.250,346.191,-41.016,-33.203,0.000
1691171916.061,-1.465,829.590,-32.715,-23.926,0.000
1691171916.065,-4.395,978.516,-33.203,-5.371,0.000
1691171916.069,-32.227,923.340,-34.180,-2.441,0.000
1691171916.072,-23.438,931.152,-31.250,-23.438,0.000
1691171916.076,-1.953,960.938,-32.227,-26.855,0.000
1691171916.080,13.184,971.680,-29.297,-8.301,0.000
1691171916.084,-19.043,921.387,-34.180,-12.695,0.000
1691171916.088,-39.062,835.938,-47.363,-29.297,0.000
1691171916.092,-16.602,908.691,-42.480,-25.391,0.000
1691171916.096,10.254,976.074,-34.180,-7.812,0.000
1691171916.100,-6.836,954.590,-31.738,0.000,0.000
1691171916.104,-39.551,961.914,-30.762,-17.090,0.000
1691171916.108,-49.316,961.914,-30.762,-16.602,0.000
1691171916.112,0.000,953.613,-30.762,-8.301,0.000
1691171916.115,0.000,990.723,-35.645,-22.949,0.000
1691171916.119,0.000,861.816,-37.109,-48.828,0.000
1691171916.123,0.000,717.773,-35.156,-43.945,0.000
1691171916.127,0.000,885.254,-40.039,-38.574,0.000
1691171916.131,0.000,971.680,-47.852,-25.391,0.000
1691171916.135,0.000,957.031,-45.410,-24.902,0.000
1691171916.139,0.000,978.516,-35.645,-50.781,0.000
1691171916.143,0.000,666.504,-33.691,-31.738,0.000
1691171916.147,0.000,707.520,-31.250,15.625,0.000
1691171916.151,0.000,-966.309,-34.668,-10.742,0.000
1691171916.154,0.000,887.695,-47.852,-52.734,0.000
1691171916.158,-21.973,752.441,-43.945,-46.387,0.000
1691171916.162,-21.484,906.738,-32.715,0.977,0.000
1691171916.166,-11.230,-986.328,-37.109,-1.465,0.000
1691171916.170,-34.180,868.652,-39.062,-52.734,0.000
1691171916.174,-37.109,506.348,-34.180,-62.988,0.000
1691171916.178,2.441,676.270,-34.180,-43.457,0.000
1691171916.182,4.883,-962.402,-39.062,-13.672,0.000
1691171916.186,-5.371,886.719,-45.898,-37.109,0.000
1691171916.190,1.953,331.543,-48.340,-76.660,0.000
1691171916.194,-14.160,608.398,-41.504,-64.941,0.000
1691171916.197,13.672,-953.613,-33.203,-49.805,0.000
1691171916.201,21.973,878.906,-35.645,-61.523,0.000
1691171916.205,-6.836,782.715,-34.668,-58.105,0.000
1691171916.209,-4.883,793.945,-31.250,-22.461,0.000
1691171916.213,-18.555,934.570,-38.086,11.230,0.000
1691171916.217,-23.926,954.102,-37.598,-5.859,0.000
1691171916.221,-33.203,908.691,-37.109,-31.738,0.000
1691171916.225,-65.430,759.766,-38.086,-14.160,0.000
1691171916.229,-33.691,900.879,-29.785,1.465,0.000
1691171916.233,-6.836,845.703,-32.227,-8.789,0.000
1691171916.237,-26.855,636.719,-36.621,-22.949,0.000
1691171916.240,-26.367,910.156,-32.227,-33.203,0.000
1691171916.244,-17.578,975.586,-25.879,-2.930,0.000
1691171916.248,5.859,959.473,-23.438,16.113,0.000
1691171916.252,0.000,967.285,-28.320,-16.602,0.000
1691171916.256,0.000,958.008,-32.715,-37.598,0.000
1691171916.260,0.000,955.078,-32.227,-28.320,0.000
1691171916.264,0.000,963.379,-28.320,-15.137,0.000
1691171916.268,0.000,976.074,-33.691,-26.855,0.000
1691171916.272,0.000,701.172,-37.598,-38.086,0.000
1691171916.276,0.000,494.141,-29.785,-40.527,0.000
1691171916.279,0.000,773.926,-29.297,-13.184,0.000
1691171916.283,0.000,-992.188,-31.738,-19.043,0.000
1691171916.287,0.000,819.336,-36.133,-48.828,0.000
1691171916.291,0.000,563.965,-43.457,-36.621,0.000
1691171916.295,0.000,792.969,-38.574,-21.973,0.000
1691171916.299,-15.625,-974.121,-31.738,-28.809,0.000
1691171916.303,-52.734,818.359,-33.203,-31.250,0.000
1691171916.307,-29.297,478.516,-38.086,-27.832,0.000
1691171916.311,-14.648,703.125,-37.109,-24.902,0.000
1691171916.315,-19.531,999.512,-30.273,8.301,0.000
1691171916.319,-22.949,960.938,-35.645,3.906,0.000
1691171916.322,-0.488,309.082,-38.086,-32.715,0.000
1691171916.326,23.438,274.414,-36.133,-26.367,0.000
1691171916.330,-1.465,-998.047,-37.109,-2.930,0.000
1691171916.334,-15.625,991.211,-37.109,-20.020,0.000
1691171916.338,-37.598,814.453,-46.387,-32.715,0.000
1691171916.342,-37.109,759.766,-48.828,-27.344,0.000
1691171916.346,-20.508,940.430,-39.551,-32.227,0.000
1691171916.350,-27.832,979.980,-39.062,-32.715,0.000
1691171916.354,-34.180,884.766,-47.363,-33.203,0.000
1691171916.358,-19.043,898.438,-45.898,-27.344,0.000
1691171916.361,-1.465,963.379,-37.109,-28.809,0.000
1691171916.365,-1.953,-986.328,-37.109,-25.879,0.000
1691171916.369,-33.203,559.082,-51.758,-41.016,0.000
1691171916.373,-40.039,556.152,-56.641,-47.852,0.000
1691171916.377,-27.344,993.164,-43.945,-32.227,0.000
1691171916.381,-22.949,960.449,-39.062,-17.578,0.000
1691171916.385,-33.203,962.402,-43.945,-28.809,0.000
1691171916.389,-36.621,962.402,-48.340,-66.895,0.000
1691171916.393,-35.156,963.867,-43.945,-54.688,0.000
1691171916.397,-34.180,968.750,-38.086,6.836,0.000
1691171916.401,-11.719,963.379,-39.551,-16.602,0.000
1691171916.404,-22.949,962.402,-36.621,-57.617,0.000
1691171916.408,-46.875,959.473,-34.668,-30.762,0.000
1691171916.412,-20.020,963.379,-36.621,-16.113,0.000
1691171916.416,-19.043,968.262,-34.180,-34.668,0.000
1691171916.420,-59.570,962.402,-35.645,-56.152,0.000
1691171916.424,-39.551,925.781,-31.738,-45.410,0.000
1691171916.428,-30.273,881.348,-31.738,-13.184,0.000
1691171916.432,-32.227,931.152,-35.156,8.789,0.000
1691171916.436,-38.086,-999.023,-34.668,-10.254,0.000
1691171916.440,-34.668,844.238,-40.527,-43.457,0.000
1691171916.443,5.371,771.973,-45.410,-31.250,0.000
1691171916.447,14.160,953.613,-35.645,-0.977,0.000
1691171916.451,-27.832,-988.281,-38.574,-26.855,0.000
1691171916.455,-42.969,730.469,-45.898,-45.410,0.000
1691171916.459,-31.738,517.090,-42.480,-29.785,0.000
1691171916.463,0.488,867.676,-37.109,9.766,0.000
1691171916.467,-11.230,-945.312,-39.551,-2.930,0.000
1691171916.471,-64.941,778.809,-46.875,-54.199,0.000
1691171916.475,-48.828,448.242,-47.363,-51.270,0.000
1691171916.479,-6.836,836.426,-43.457,-5.859,0.000
1691171916.483,-20.020,-948.730,-44.922,5.371,0.000
1691171916.486,-59.082,776.367,-49.316,-24.902,0.000
1691171916.490,-66.895,494.141,-51.758,-50.293,0.000
1691171916.494,-34.668,745.117,-43.457,-31.250,0.000
1691171916.498,-20.020,-986.816,-39.062,11.230,0.000
1691171916.502,-45.898,871.582,-45.410,-6.836,0.000
1691171916.506,-53.223,543.457,-42.969,-18.066,0.000
1691171916.510,-30.273,654.785,-40.527,3.418,0.000
1691171916.514,10.254,-938.965,-45.410,12.207,0.000
1691171916.518,-0.488,688.477,-40.527,-25.391,0.000
1691171916.522,-43.945,418.457,-34.668,-34.180,0.000
1691171916.526,-54.199,900.391,-38.574,-17.578,0.000
1691171916.529,-34.180,987.305,-34.668,-9.277,0.000
1691171916.533,-15.625,950.684,-32.227,-19.043,0.000
1691171916.537,-18.555,964.844,-35.645,-42.480,0.000
1691171916.541,-36.621,957.520,-42.969,-44.922,0.000
1691171916.545,-3.418,954.102,-45.898,-8.789,0.000
1691171916.549,9.766,999.023,-42.969,9.766,0.000
1691171916.553,-35.156,829.590,-46.875,-21.973,0.000
1691171916.557,-28.809,703.613,-45.410,-12.695,0.000
1691171916.561,-28.320,929.199,-41.504,-2.930,0.000
1691171916.565,-29.785,978.516,-41.016,-5.371,0.000
1691171916.568,-37.109,956.543,-45.898,-21.973,0.000
1691171916.572,-56.641,962.891,-45.410,-39.551,0.000
1691171916.576,-39.551,935.547,-37.598,-31.738,0.000
1691171916.580,-21.484,951.660,-42.969,-20.020,0.000
1691171916.584,-28.809,966.309,-50.781,-38.574,0.000
1691171916.588,-20.508,891.602,-51.758,-64.453,0.000
1691171916.592,-22.461,762.695,-50.293,-55.176,0.000
1691171916.596,-27.344,875.488,-49.805,-14.648,0.000
1691171916.600,-35.645,989.258,-48.828,-3.418,0.000
1691171916.604,-46.875,898.438,-39.551,-46.387,0.000
1691171916.608,-49.805,343.262,-34.668,-60.547,0.000
1691171916.611,-34.668,385.742,-37.598,-22.461,0.000
1691171916.615,-28.320,-971.680,-34.668,-4.395,0.000
1691171916.619,-9.766,939.453,-38.574,-33.691,0.000
1691171916.623,7.324,750.977,-36.621,-30.762,0.000
1691171916.627,-19.043,858.398,-31.250,-10.254,0.000
1691171916.631,-17.090,-988.281,-29.785,-21.973,0.000
1691171916.635,-32.715,899.414,-30.762,-28.809,0.000
1691171916.639,-50.293,723.633,-31.738,-20.508,0.000
1691171916.643,-39.551,867.676,-32.227,-25.879,0.000
1691171916.647,-39.551,988.281,-35.156,-22.949,0.000
1691171916.651,-38.086,998.047,-40.527,-28.809,0.000
1691171916.654,-35.156,463.867,-41.016,-42.480,0.000
1691171916.658,-21.973,494.629,-39.062,-37.598,0.000
1691171916.662,-8.789,-990.723,-34.668,-19.531,0.000
1691171916.666,-28.809,947.266,-32.715,-16.113,0.000
1691171916.670,-33.203,949.707,-43.945,-40.039,0.000
1691171916.674,-11.719,910.645,-46.875,-73.730,0.000
1691171916.678,-23.926,900.391,-39.551,-44.434,0.000
1691171916.682,-42.969,952.148,-35.645,8.301,0.000
1691171916.686,-48.828,983.887,-47.363,-26.855,0.000
1691171916.690,-30.273,881.836,-45.898,-48.340,0.000
1691171916.693,-23.926,796.387,-38.086,-33.203,0.000
