Timestamp,Left Pupil,Right Pupil
1691177568.874186,"(317, 188)","(376, 187)"
1691177568.996832,"(317, 188)","(376, 187)"
1691177569.120223,"(315, 188)","(374, 186)"
1691177569.241453,"(315, 188)","(374, 187)"
1691177569.366377,"(315, 188)","(374, 187)"
1691177569.486805,"(316, 188)","(375, 187)"
1691177569.601668,"(317, 188)","(376, 187)"
1691177569.712741,"(317, 188)","(376, 187)"
1691177569.823162,"(317, 188)","(375, 187)"
1691177569.93979,"(316, 188)","(375, 187)"
1691177570.068243,"(317, 188)","(375, 187)"
1691177570.179431,"(316, 188)","(375, 187)"
1691177570.299938,"(316, 188)","(375, 187)"
1691177570.42239,"(316, 188)","(375, 187)"
1691177570.552308,"(316, 188)","(375, 187)"
1691177570.675714,"(316, 188)","(375, 187)"
1691177570.792485,"(316, 188)","(374, 186)"
1691177570.90048,"(315, 188)","(374, 186)"
1691177571.018897,"(316, 188)","(374, 187)"
1691177571.126803,"(316, 188)","(375, 187)"
1691177571.241788,"(316, 188)","(375, 186)"
1691177571.346622,"(317, 188)","(376, 187)"
1691177571.464125,"(317, 188)","(376, 186)"
1691177571.582372,"(317, 187)","(375, 186)"
1691177571.693368,"(317, 187)","(375, 186)"
1691177571.805416,"(316, 187)","(375, 186)"
1691177571.919443,"(316, 187)","(375, 185)"
1691177572.039028,"(316, 186)","(374, 185)"
1691177572.148798,"(316, 186)","(374, 185)"
1691177572.271748,"(316, 186)","(374, 185)"
1691177572.394082,"(316, 186)","(374, 185)"
1691177572.509412,"(316, 186)","(375, 185)"
1691177572.629809,"(317, 186)","(375, 185)"
1691177572.740754,"(317, 186)","(376, 185)"
1691177572.873901,"(318, 186)","(376, 185)"
1691177572.985365,"(317, 186)","(376, 185)"
1691177573.101435,"(317, 186)","(375, 185)"
1691177573.2237,"(316, 186)","(374, 185)"
1691177573.351591,"(315, 186)","(374, 185)"
1691177573.473699,"(315, 186)","(373, 185)"
1691177573.602899,"(314, 186)","(373, 185)"
1691177573.710591,"(314, 186)","(373, 185)"
1691177573.834333,"(314, 186)","(373, 185)"
1691177573.956209,"(314, 186)","(373, 185)"
1691177574.076525,,
1691177574.189266,,
1691177574.31422,"(315, 187)","(374, 186)"
1691177574.4213,"(315, 188)","(374, 187)"
1691177574.531161,"(314, 188)","(373, 186)"
1691177574.655382,"(314, 188)","(373, 186)"
1691177574.788363,"(314, 188)","(373, 186)"
1691177574.900117,"(315, 188)","(373, 186)"
1691177575.010581,"(316, 188)","(375, 187)"
1691177575.133587,"(318, 189)","(377, 187)"
1691177575.242696,"(319, 190)","(378, 188)"
1691177575.359374,"(321, 190)","(380, 189)"
1691177575.488322,"(323, 189)","(382, 189)"
1691177575.598789,"(325, 189)","(384, 189)"
1691177575.715356,"(324, 189)","(382, 189)"
1691177575.852172,"(322, 189)","(381, 189)"
1691177575.990903,"(318, 190)","(377, 189)"
1691177576.103125,"(317, 191)","(376, 190)"
1691177576.237777,"(316, 191)","(375, 190)"
1691177576.361175,"(315, 191)","(374, 190)"
1691177576.475726,"(315, 190)","(374, 189)"
1691177576.60382,"(316, 190)","(374, 189)"
1691177576.728216,"(315, 189)","(374, 188)"
1691177576.8587,"(315, 190)","(374, 189)"
1691177576.97181,"(315, 190)","(373, 189)"
1691177577.084145,"(314, 191)","(372, 190)"
1691177577.210125,"(314, 192)","(373, 190)"
1691177577.344297,"(315, 193)","(374, 191)"
1691177577.449034,"(316, 194)","(374, 192)"
1691177577.570317,"(315, 194)","(373, 192)"
1691177577.69586,"(315, 194)","(373, 193)"
1691177577.825296,"(319, 191)","(377, 190)"
1691177577.95184,"(321, 189)","(379, 189)"
1691177578.072393,"(325, 189)","(383, 188)"
1691177578.183017,"(325, 188)","(384, 188)"
1691177578.298384,"(323, 187)","(382, 187)"
1691177578.417229,"(321, 187)","(379, 186)"
1691177578.535374,"(319, 186)","(378, 187)"
1691177578.656247,"(320, 188)","(378, 187)"
1691177578.773785,"(321, 189)","(380, 189)"
1691177578.883823,"(321, 189)","(380, 190)"
1691177579.001908,"(322, 189)","(380, 189)"
1691177579.136514,"(321, 190)","(381, 190)"
1691177579.248634,"(321, 190)","(380, 190)"
1691177579.373447,"(321, 190)","(381, 190)"
1691177579.493277,"(321, 191)","(380, 190)"
1691177579.612535,"(322, 190)","(381, 190)"
1691177579.729907,"(324, 189)","(383, 189)"
1691177579.841787,"(324, 188)","(383, 188)"
1691177579.981356,"(325, 186)","(384, 187)"
1691177580.109732,"(324, 189)","(383, 189)"
1691177580.236335,"(325, 190)","(383, 190)"
1691177580.361197,"(325, 190)","(384, 191)"
1691177580.489395,"(324, 190)","(383, 190)"
1691177580.599004,,
1691177580.713768,"(321, 189)","(380, 189)"
1691177580.842326,"(320, 189)","(379, 190)"
1691177580.976141,"(317, 190)","(376, 190)"
1691177581.087701,"(317, 190)","(376, 190)"
1691177581.224274,"(316, 190)","(375, 190)"
1691177581.328932,"(318, 190)","(377, 190)"
1691177581.453134,"(319, 190)","(377, 190)"
1691177581.570207,,
1691177581.703624,"(323, 187)","(382, 187)"
1691177581.813252,"(325, 187)","(384, 187)"
1691177581.930609,"(325, 187)","(384, 186)"
1691177582.059812,"(321, 188)","(381, 187)"
1691177582.180213,"(320, 188)","(380, 187)"
1691177582.295369,"(321, 188)","(380, 187)"
1691177582.411303,"(320, 188)","(379, 187)"
1691177582.540867,"(321, 188)","(380, 188)"
1691177582.65257,"(320, 188)","(379, 188)"
1691177582.769055,"(321, 189)","(379, 188)"
1691177582.889587,"(321, 189)","(380, 188)"
1691177583.013714,"(324, 187)","(384, 187)"
1691177583.120291,"(325, 187)","(384, 187)"
1691177583.24076,"(325, 187)","(385, 186)"
1691177583.363405,"(324, 187)","(384, 186)"
1691177583.475373,"(326, 187)","(384, 186)"
1691177583.605282,"(324, 187)","(383, 186)"
1691177583.706606,"(323, 187)","(381, 187)"
1691177583.82085,"(322, 187)","(380, 186)"
1691177583.935638,"(322, 186)","(381, 186)"
1691177584.047164,"(321, 187)","(380, 186)"
1691177584.169565,"(321, 186)","(380, 185)"
1691177584.301634,"(321, 186)","(380, 185)"
1691177584.424182,"(320, 188)","(379, 186)"
1691177584.544441,"(320, 188)","(378, 186)"
1691177584.673115,"(320, 188)","(379, 186)"
1691177584.789288,"(320, 188)","(379, 186)"
1691177584.900938,"(320, 188)","(379, 186)"
1691177585.003846,"(320, 187)","(379, 186)"
1691177585.127611,"(320, 187)","(379, 186)"
1691177585.246285,"(321, 187)","(380, 186)"
1691177585.36644,"(321, 187)","(380, 186)"
1691177585.489071,"(322, 185)","(380, 184)"
1691177585.618999,"(322, 185)","(380, 185)"
1691177585.739867,"(321, 185)","(380, 184)"
1691177585.857852,"(321, 185)","(380, 185)"
1691177585.965825,"(321, 185)","(379, 184)"
1691177586.079836,"(321, 185)","(379, 184)"
1691177586.198386,"(320, 185)","(379, 185)"
1691177586.306555,"(321, 185)","(379, 186)"
1691177586.418255,"(321, 187)","(380, 186)"
1691177586.520005,"(321, 187)","(380, 186)"
1691177586.630296,"(321, 187)","(380, 186)"
1691177586.750769,"(321, 187)","(380, 186)"
1691177586.853786,"(324, 186)","(382, 185)"
1691177586.966716,"(324, 186)","(382, 185)"
1691177587.096283,"(323, 186)","(382, 186)"
1691177587.214129,,
1691177587.319523,"(323, 186)","(382, 186)"
1691177587.440713,"(323, 186)","(381, 186)"
1691177587.551584,"(321, 187)","(379, 186)"
1691177587.661433,"(321, 187)","(379, 186)"
1691177587.772083,"(320, 187)","(379, 186)"
1691177587.890771,"(320, 187)","(379, 186)"
1691177588.009596,"(320, 187)","(379, 186)"
1691177588.134056,"(320, 187)","(379, 186)"
1691177588.251349,"(322, 187)","(381, 186)"
1691177588.378273,"(322, 187)","(381, 186)"
1691177588.503701,"(321, 187)","(379, 186)"
1691177588.636608,"(320, 187)","(379, 186)"
1691177588.765796,"(321, 187)","(380, 186)"
1691177588.885988,"(321, 187)","(380, 186)"
1691177589.012608,"(321, 187)","(380, 186)"
1691177589.140735,"(321, 187)","(380, 186)"
1691177589.265359,"(321, 187)","(380, 186)"
1691177589.384516,"(321, 187)","(380, 186)"
1691177589.51607,"(321, 187)","(380, 186)"
1691177589.63598,"(321, 187)","(380, 186)"
1691177589.756211,"(321, 187)","(380, 186)"
1691177589.884517,"(321, 187)","(380, 186)"
1691177590.013951,"(321, 187)","(380, 186)"
1691177590.146662,"(321, 186)","(379, 185)"
1691177590.272013,"(324, 186)","(382, 185)"
1691177590.401082,,
1691177590.521985,"(325, 186)","(383, 185)"
1691177590.650172,"(321, 186)","(380, 185)"
1691177590.77819,"(320, 186)","(379, 185)"
1691177590.886857,"(321, 186)","(380, 185)"
1691177591.007012,"(321, 186)","(379, 185)"
1691177591.127559,"(321, 186)","(380, 185)"
1691177591.264337,"(321, 186)","(380, 185)"
1691177591.396647,"(320, 186)","(379, 185)"
1691177591.518112,"(320, 186)","(379, 185)"
1691177591.632816,"(323, 185)","(381, 184)"
1691177591.754314,"(323, 184)","(380, 184)"
1691177591.866311,"(324, 184)","(381, 184)"
1691177591.970495,"(322, 184)","(380, 184)"
1691177592.086075,"(322, 184)","(381, 183)"
1691177592.191462,"(322, 183)","(381, 182)"
1691177592.300002,"(323, 182)","(382, 182)"
1691177592.405524,,
1691177592.533704,,
1691177592.652196,"(326, 181)","(382, 181)"
1691177592.776782,,
1691177592.903602,"(322, 182)","(381, 182)"
1691177593.03041,"(320, 183)","(379, 183)"
1691177593.163763,,
1691177593.294492,,
1691177593.430214,"(319, 184)","(377, 182)"
1691177593.557919,,
1691177593.687452,"(318, 182)","(377, 181)"
1691177593.81936,"(319, 182)","(376, 180)"
1691177593.958172,,
1691177594.087333,,
1691177594.2113,,
1691177594.332551,,
1691177594.453269,,
1691177594.573934,,
1691177594.697771,,
1691177594.815798,,
1691177594.925261,,
1691177595.029504,,
1691177595.140669,,
1691177595.245454,,
1691177595.363902,,
1691177595.501721,,
1691177595.648295,,
1691177595.777496,,
1691177595.90955,,
1691177596.034272,,
1691177596.156228,,
1691177596.266073,,
1691177596.374101,,
1691177596.479447,,
1691177596.596243,,
1691177596.700602,,
1691177596.819627,,
1691177596.928068,,
1691177597.041739,,
1691177597.167696,,
1691177597.293207,"(319, 185)","(375, 184)"
1691177597.415464,,
1691177597.535214,,
1691177597.648078,,
1691177597.753932,,
1691177597.853057,,
1691177597.967499,,
1691177598.068413,,
1691177598.181172,,
1691177598.287595,,
1691177598.394278,"(314, 184)","(372, 183)"
1691177598.497213,"(312, 185)","(371, 184)"
1691177598.59371,"(311, 185)","(370, 184)"
1691177598.677965,"(311, 186)","(369, 185)"
1691177598.772674,"(312, 186)","(371, 185)"
1691177598.862643,"(312, 186)","(371, 185)"
1691177598.944268,"(316, 186)","(374, 185)"
1691177599.033192,"(316, 186)","(374, 185)"
1691177599.125361,"(317, 184)","(375, 184)"
1691177599.218292,"(318, 185)","(377, 183)"
1691177599.310893,"(318, 185)","(377, 184)"
1691177599.400713,"(318, 186)","(377, 185)"
