Timestamp,Mouse Position,Input,Type
"04/08/2023, 15:29:28.07","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:28.10","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:28.13","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:28.17","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:28.20","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:28.23","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:28.27","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:28.31","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:28.34","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:28.37","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:28.40","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:28.43","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:28.46","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:28.49","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:28.52","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:28.57","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:28.60","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:28.63","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:28.66","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:28.70","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:28.73","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:28.76","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:28.79","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:28.82","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:28.87","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:28.90","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:28.93","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:28.96","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:28.99","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:29.02","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:29.05","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:29.08","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:29.13","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:29.16","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:29.19","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:29.22","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:29.25","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:29.29","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:29.32","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:29.35","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:29.40","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:29.43","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:29.46","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:29.49","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:29.52","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:29.55","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:29.58","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:29.61","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:29.66","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:29.69","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:29.72","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:29.75","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:29.78","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:29.81","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:29.85","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:29.88","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:29.92","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:29.96","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:29.99","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:30.02","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:30.05","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:30.08","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:30.11","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:30.14","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:30.19","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:30.22","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:30.25","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:30.28","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:30.31","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:30.35","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:30.38","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:30.41","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:30.44","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:30.47","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:30.52","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:30.55","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:30.58","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:30.61","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:30.64","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:30.67","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:30.70","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:30.73","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:30.78","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:30.81","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:30.84","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:30.87","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:30.91","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:30.94","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:30.97","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:31.01","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:31.04","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:31.08","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:31.11","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:31.14","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:31.17","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:31.20","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:31.23","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:31.26","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:31.31","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:31.34","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:31.37","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:31.40","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:31.44","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:31.47","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:31.50","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:31.53","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:31.56","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:31.61","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:31.64","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:31.67","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:31.70","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:31.73","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:31.76","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:31.79","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:31.82","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:31.87","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:31.90","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:31.93","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:31.97","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:32.00","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:32.03","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:32.06","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:32.09","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:32.12","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:32.17","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:32.20","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:32.23","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:32.26","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:32.29","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:32.32","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:32.35","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:32.39","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:32.43","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:32.46","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:32.49","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:32.52","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:32.55","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:32.58","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:32.62","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:32.66","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:32.69","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:32.72","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:32.75","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:32.79","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:32.82","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:32.85","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:32.89","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:32.92","Point(x=1280, y=721)",'e',Key Press
"04/08/2023, 15:29:32.96","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:32.99","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:33.02","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:33.05","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:33.08","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:33.11","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:33.16","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:33.19","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:33.22","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:33.25","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:33.28","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:33.31","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:33.34","Point(x=1280, y=720)",'e',Key Press
"04/08/2023, 15:29:33.37","Point(x=1280, y=720)",'e',Key Press
